aoi_type,aoi,pos_x,pos_y,width,height
word,a,704.5,1081.695652173913,43.0,67.0
word,black,747.5,1081.695652173913,138.0,67.0
word,and,885.5,1081.695652173913,99.0,67.0
word,white,984.5,1081.695652173913,138.0,67.0
word,zebra,1122.5,1081.695652173913,139.0,67.0
word,standing,1261.5,1081.695652173913,212.0,67.0
word,in,1473.5,1081.695652173913,57.0,67.0
word,a,1530.5,1081.695652173913,43.0,67.0
word,grassy,1573.5,1081.695652173913,167.0,67.0
word,field,1740.5,1081.695652173913,115.0,67.0
image,,775.0,291.0,1010.0,758.0
