aoi_type,aoi,pos_x,pos_y,width,height
word,a,665.5,1081.695652173913,43.0,67.0
word,young,708.5,1081.695652173913,153.0,67.0
word,child,861.5,1081.695652173913,124.0,67.0
word,posing,985.5,1081.695652173913,168.0,67.0
word,while,1153.5,1081.695652173913,134.0,67.0
word,holding,1287.5,1081.695652173913,183.0,67.0
word,up,1470.5,1081.695652173913,72.0,67.0
word,a,1542.5,1081.695652173913,43.0,67.0
word,red,1585.5,1081.695652173913,88.0,67.0
word,suitcase.,1673.5,1081.695652173913,221.0,67.0
image,,775.0,291.0,1010.0,758.0
