aoi_type,aoi,pos_x,pos_y,width,height
word,man,699.5,1081.695652173913,114.0,67.0
word,eating,813.5,1081.695652173913,157.0,67.0
word,a,970.5,1081.695652173913,43.0,67.0
word,carrot,1013.5,1081.695652173913,149.0,67.0
word,that,1162.5,1081.695652173913,105.0,67.0
word,is,1267.5,1081.695652173913,55.0,67.0
word,dangling,1322.5,1081.695652173913,211.0,67.0
word,from,1533.5,1081.695652173913,122.0,67.0
word,a,1655.5,1081.695652173913,43.0,67.0
word,string.,1698.5,1081.695652173913,162.0,67.0
image,,775.0,291.0,1010.0,758.0
