aoi_type,aoi,pos_x,pos_y,width,height
word,sliced,654.5,1081.695652173913,149.0,67.0
word,banana,803.5,1081.695652173913,181.0,67.0
word,and,984.5,1081.695652173913,99.0,67.0
word,a,1083.5,1081.695652173913,43.0,67.0
word,knife,1126.5,1081.695652173913,128.0,67.0
word,resting,1254.5,1081.695652173913,173.0,67.0
word,on,1427.5,1081.695652173913,72.0,67.0
word,the,1499.5,1081.695652173913,88.0,67.0
word,cutting,1587.5,1081.695652173913,174.0,67.0
word,board,1761.5,1081.695652173913,144.0,67.0
image,,775.0,291.0,1010.0,758.0
