aoi_type,aoi,pos_x,pos_y,width,height
word,a,815.5,1081.695652173913,43.0,67.0
word,close,858.5,1081.695652173913,136.0,67.0
word,up,994.5,1081.695652173913,72.0,67.0
word,of,1066.5,1081.695652173913,62.0,67.0
word,a,1128.5,1081.695652173913,43.0,67.0
word,person,1171.5,1081.695652173913,171.0,67.0
word,sitting,1342.5,1081.695652173913,159.0,67.0
word,on,1501.5,1081.695652173913,72.0,67.0
word,a,1573.5,1081.695652173913,43.0,67.0
word,chair,1616.5,1081.695652173913,128.0,67.0
image,,775.0,291.0,1010.0,758.0
