aoi_type,aoi,pos_x,pos_y,width,height
word,a,720.5,1081.695652173913,43.0,67.0
word,black,763.5,1081.695652173913,138.0,67.0
word,and,901.5,1081.695652173913,99.0,67.0
word,white,1000.5,1081.695652173913,138.0,67.0
word,cow,1138.5,1081.695652173913,107.0,67.0
word,standing,1245.5,1081.695652173913,212.0,67.0
word,in,1457.5,1081.695652173913,57.0,67.0
word,a,1514.5,1081.695652173913,43.0,67.0
word,grassy,1557.5,1081.695652173913,167.0,67.0
word,field,1724.5,1081.695652173913,115.0,67.0
image,,775.0,291.0,1010.0,758.0
