aoi_type,aoi,pos_x,pos_y,width,height
word,a,762.5,1081.695652173913,43.0,67.0
word,man,805.5,1081.695652173913,114.0,67.0
word,pouring,919.5,1081.695652173913,188.0,67.0
word,wine,1107.5,1081.695652173913,121.0,67.0
word,into,1228.5,1081.695652173913,101.0,67.0
word,a,1329.5,1081.695652173913,43.0,67.0
word,bowl,1372.5,1081.695652173913,122.0,67.0
word,on,1494.5,1081.695652173913,72.0,67.0
word,a,1566.5,1081.695652173913,43.0,67.0
word,counter,1609.5,1081.695652173913,188.0,67.0
image,,775.0,291.0,1010.0,758.0
