aoi_type,aoi,pos_x,pos_y,width,height
word,a,678.0,1081.695652173913,43.0,67.0
word,red,721.0,1081.695652173913,88.0,67.0
word,white,809.0,1081.695652173913,138.0,67.0
word,and,947.0,1081.695652173913,99.0,67.0
word,blue,1046.0,1081.695652173913,112.0,67.0
word,bus,1158.0,1081.695652173913,98.0,67.0
word,taking,1256.0,1081.695652173913,157.0,67.0
word,off,1413.0,1081.695652173913,80.0,67.0
word,from,1493.0,1081.695652173913,122.0,67.0
word,the,1615.0,1081.695652173913,88.0,67.0
word,runway,1703.0,1081.695652173913,179.0,67.0
image,,775.0,291.0,1010.0,758.0
