aoi_type,aoi,pos_x,pos_y,width,height
word,a,546.5,1081.695652173913,43.0,67.0
word,teddy,589.5,1081.695652173913,142.0,67.0
word,bear,731.5,1081.695652173913,116.0,67.0
word,sitting,847.5,1081.695652173913,159.0,67.0
word,on,1006.5,1081.695652173913,72.0,67.0
word,some,1078.5,1081.695652173913,140.0,67.0
word,pillows,1218.5,1081.695652173913,174.0,67.0
word,while,1392.5,1081.695652173913,134.0,67.0
word,holding,1526.5,1081.695652173913,183.0,67.0
word,a,1709.5,1081.695652173913,43.0,67.0
word,toothbrush,1752.5,1081.695652173913,261.0,67.0
image,,775.0,291.0,1010.0,758.0
