aoi_type,aoi,pos_x,pos_y,width,height
word,there,675.0,1081.695652173913,132.0,67.0
word,is,807.0,1081.695652173913,55.0,67.0
word,a,862.0,1081.695652173913,43.0,67.0
word,yellow,905.0,1081.695652173913,158.0,67.0
word,and,1063.0,1081.695652173913,99.0,67.0
word,silver,1162.0,1081.695652173913,137.0,67.0
word,car,1299.0,1081.695652173913,87.0,67.0
word,coming,1386.0,1081.695652173913,183.0,67.0
word,up,1569.0,1081.695652173913,72.0,67.0
word,the,1641.0,1081.695652173913,88.0,67.0
word,tracks,1729.0,1081.695652173913,156.0,67.0
image,,775.0,291.0,1010.0,758.0
