aoi_type,aoi,pos_x,pos_y,width,height
word,a,729.0,1081.695652173913,43.0,67.0
word,male,772.0,1081.695652173913,126.0,67.0
word,dressed,898.0,1081.695652173913,195.0,67.0
word,in,1093.0,1081.695652173913,57.0,67.0
word,winter,1150.0,1081.695652173913,156.0,67.0
word,attire,1306.0,1081.695652173913,134.0,67.0
word,stands,1440.0,1081.695652173913,168.0,67.0
word,on,1608.0,1081.695652173913,72.0,67.0
word,a,1680.0,1081.695652173913,43.0,67.0
word,skis,1723.0,1081.695652173913,108.0,67.0
image,,775.0,291.0,1010.0,758.0
