aoi_type,aoi,pos_x,pos_y,width,height
word,a,721.5,1081.695652173913,43.0,67.0
word,woman,764.5,1081.695652173913,179.0,67.0
word,is,943.5,1081.695652173913,55.0,67.0
word,helping,998.5,1081.695652173913,182.0,67.0
word,the,1180.5,1081.695652173913,88.0,67.0
word,man,1268.5,1081.695652173913,114.0,67.0
word,put,1382.5,1081.695652173913,89.0,67.0
word,his,1471.5,1081.695652173913,83.0,67.0
word,umbrella,1554.5,1081.695652173913,212.0,67.0
word,on,1766.5,1081.695652173913,72.0,67.0
image,,775.0,291.0,1010.0,758.0
